year,pick,player,team,college_or_intl,age_at_draft,height_in,weight_lbs,wingspan_in,standing_reach_in,career_games,career_minutes,career_ws,career_ws48,career_bpm,career_vorp,allstar,notes,ncaa_games,ncaa_mpg,ncaa_ppg,ncaa_rpg,ncaa_apg,ncaa_fg_pct,ncaa_3p_pct,ncaa_3pa_pg,ncaa_ft_pct,ncaa_ts_pct,ncaa_usg_pct,ncaa_ast_pct,ncaa_tov_pct,ncaa_stl_pct,ncaa_blk_pct,ncaa_obpm,ncaa_bpm,ncaa_source
2013,35,Glen Rice Jr.,PHI,Georgia Tech,22.49,78.0,206.0,,,16.0,152.0,-0.2,-0.065,-6.6,-0.2,0,ht/wt from BBR listed (not combine barefoot),21,29.9,13.0,6.7,2.3,0.457,0.333,4.3,0.606,0.539,25.7,19.1,18.8,2.8,3.3,3.52,6.44,barttorvik
2013,36,Ray McCallum,SAC,Detroit Mercy,22.04,72.25,191.4,75.25,96.5,154.0,2808.0,2.1,0.035,-2.6,-0.4,0,,31,37.3,18.4,5.2,4.5,0.477,0.317,4.0,0.715,0.566,24.4,23.5,12.8,3.0,1.7,5.7,6.28,barttorvik
2013,37,Tony Mitchell,DET,University of North Texas,21.22,79.5,236.4,86.5,106.5,21.0,79.0,0.2,0.151,0.4,0.0,0,,30,32.8,13.2,8.5,0.7,0.437,0.289,3.2,0.669,0.523,22.9,5.2,19.7,1.8,8.4,-0.43,2.47,barttorvik
2013,38,Nate Wolters,WAS,South Dakota State,22.12,75.5,196.4,75.75,98.0,84.0,1575.0,0.9,0.028,-2.6,-0.2,0,,31,38.5,22.6,5.5,5.8,0.48,0.38,5.3,0.824,0.603,30.8,35.1,12.8,2.9,0.4,8.86,8.88,barttorvik
2013,39,Jeff Withey,POR,Kansas,23.31,82.75,221.8,86.0,110.5,207.0,2072.0,6.8,0.157,0.5,1.3,0,,37,30.9,13.7,8.5,0.9,0.582,1.0,0.0,0.714,0.621,21.0,6.2,17.8,1.4,13.7,1.74,11.14,barttorvik
2013,40,Grant Jerrett,POR,Arizona,19.97,80.75,232.0,86.0,109.0,8.0,51.0,-0.1,-0.128,-10.8,-0.1,0,,34,17.8,5.2,3.6,0.5,0.409,0.405,2.3,0.818,0.535,14.7,5.7,12.8,1.6,5.8,2.97,7.05,barttorvik
2013,41,Jamaal Franklin,MEM,San Diego State,21.94,76.0,190.8,83.25,103.5,24.0,174.0,0.0,-0.006,-5.9,-0.2,0,,32,33.2,16.6,9.4,3.3,0.404,0.279,4.6,0.79,0.534,29.8,21.7,20.7,3.0,2.3,3.08,8.18,barttorvik
2013,42,Pierre Jackson,PHI,Baylor,21.83,69.5,176.0,70.0,90.0,8.0,84.0,0.0,0.021,-4.4,-0.1,0,,36,34.8,19.8,3.8,7.1,0.427,0.359,6.8,0.8,0.574,30.6,41.5,18.6,2.5,0.0,8.66,8.92,barttorvik
2013,43,Ricky Ledo,MIL,Providence,20.79,76.75,197.2,79.25,102.5,28.0,277.0,-0.6,-0.096,-7.6,-0.4,0,,,,,,,,,,,,,,,,,,,
2013,44,Mike Muscala,DAL,Bucknell,21.99,82.25,230.2,85.0,108.0,548.0,8239.0,19.2,0.112,-0.2,3.7,0,,33,32.1,18.9,11.3,2.3,0.506,0.25,0.5,0.788,0.572,31.7,18.6,10.9,1.0,7.7,4.83,10.94,barttorvik
2013,45,Marko Todorović,POR,,,,,,,,,,,,,0,no NBA stats on BBR (never played); non-NCAA,,,,,,,,,,,,,,,,,,
2013,46,Erick Green,UTA,Virginia Tech,22.14,73.5,178.2,77.75,98.0,52.0,452.0,0.1,0.011,-4.0,-0.2,0,,32,36.4,25.0,4.0,3.8,0.475,0.389,4.9,0.816,0.592,31.6,27.0,11.0,2.1,0.6,9.22,7.54,barttorvik
2013,47,Raul Neto,ATL,,21.11,74.0,180.0,,,435.0,6765.0,11.6,0.082,-1.5,0.8,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2013,48,Ryan Kelly,LAL,Duke,22.22,81.75,228.0,83.5,110.0,163.0,3125.0,3.0,0.046,-2.6,-0.5,0,,23,28.9,12.9,5.3,1.7,0.453,0.422,3.6,0.812,0.586,20.8,11.0,9.7,1.4,5.4,6.14,10.09,barttorvik
2013,49,Erik Murphy,CHI,Florida,22.67,80.75,239.8,82.5,108.0,24.0,62.0,-0.1,-0.055,-8.6,-0.1,0,,36,26.4,12.2,5.5,1.4,0.516,0.453,4.4,0.784,0.643,21.3,11.0,15.9,1.5,3.1,6.13,10.17,barttorvik
2013,50,James Ennis III,ATL,Cal State Long Beach,22.99,78.0,215.0,,,395.0,8022.0,16.2,0.097,-1.5,0.9,0,ht/wt from BBR listed (not combine barefoot),31,33.5,16.0,6.5,2.1,0.483,0.358,4.8,0.853,0.61,24.0,14.2,21.0,3.1,4.1,3.83,6.1,barttorvik
2013,51,Romero Osby,ORL,Oklahoma,,,,,,,,,,,,0,no NBA stats on BBR (never played),32,28.5,16.0,7.0,1.2,0.526,0.529,0.5,0.794,0.604,25.4,10.2,10.8,1.3,3.2,5.63,7.58,barttorvik
2013,52,Lorenzo Brown,MIN,NC State,22.84,76.0,189.2,79.0,100.0,103.0,1185.0,-0.2,-0.007,-3.5,-0.5,0,,33,34.2,12.4,4.3,7.2,0.419,0.263,2.3,0.771,0.509,24.7,36.7,23.6,3.4,1.6,3.36,5.0,barttorvik
2013,53,Colton Iverson,IND,Colorado State,,82.5,262.8,86.0,110.0,,,,,,,0,no NBA stats on BBR (never played),33,30.0,14.0,9.9,1.3,0.589,,0.0,0.585,0.596,24.5,10.0,17.2,0.9,2.8,4.48,6.3,barttorvik
2013,54,Arsalan Kazemi,WAS,Oregon,,,,,,,,,,,,0,no NBA stats on BBR (never played),35,29.0,9.4,10.0,1.4,0.595,0.0,0.0,0.675,0.627,16.4,9.2,18.1,4.1,2.4,3.66,10.42,barttorvik
2013,55,Joffrey Lauvergne,MEM,,21.74,83.0,260.0,,,208.0,2823.0,5.2,0.089,-2.1,-0.1,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2013,56,Peyton Siva,DET,Louisville,22.67,71.5,180.6,75.0,93.0,24.0,224.0,-0.2,-0.032,-6.4,-0.2,0,,40,31.2,10.0,2.4,5.7,0.404,0.288,3.3,0.867,0.513,21.1,34.3,24.0,4.3,0.6,3.47,6.19,barttorvik
2013,57,Alex Oriakhi,PHO,Missouri,,,,,,,,,,,,0,no NBA stats on BBR (never played),34,25.8,11.2,8.4,0.4,0.639,,0.0,0.746,0.674,19.0,2.6,16.5,1.3,6.4,3.97,6.92,barttorvik
2013,58,Deshaun Thomas,SAS,Ohio State,,77.0,219.8,82.0,104.0,,,,,,,0,no NBA stats on BBR (never played),37,35.4,19.8,5.9,1.3,0.445,0.344,5.6,0.834,0.552,27.0,8.6,9.1,0.9,1.0,5.77,5.64,barttorvik
2013,59,Bojan Dubljević,MIN,,,,,,,,,,,,,0,no NBA stats on BBR (never played); non-NCAA,,,,,,,,,,,,,,,,,,
2013,60,Jānis Timma,MEM,,,,,,,,,,,,,0,no NBA stats on BBR (never played); non-NCAA,,,,,,,,,,,,,,,,,,
2014,1,Andrew Wiggins,CLE,Kansas,19.34,78.0,197.0,,,834.0,27951.0,37.6,0.065,-1.2,5.8,1,ht/wt from BBR listed (not combine barefoot),35,32.8,17.1,5.9,1.5,0.448,0.341,3.6,0.775,0.563,25.1,9.2,15.9,2.1,3.1,4.67,7.15,barttorvik
2014,2,Jabari Parker,MIL,Duke,19.28,79.0,245.0,,,310.0,8535.0,13.8,0.078,-0.8,2.5,0,ht/wt from BBR listed (not combine barefoot),35,30.7,19.1,8.7,1.2,0.473,0.358,3.0,0.748,0.558,31.6,8.7,14.5,2.1,4.0,4.14,6.23,barttorvik
2014,3,Joel Embiid,PHI,Kansas,20.28,84.0,280.0,,,490.0,15608.0,69.0,0.212,6.7,34.3,1,ht/wt from BBR listed (not combine barefoot),28,23.1,11.2,8.1,1.4,0.626,0.2,0.2,0.685,0.655,24.4,11.5,24.1,2.3,11.7,3.38,12.74,barttorvik
2014,4,Aaron Gordon,ORL,Arizona,18.78,79.5,220.1,83.75,105.0,756.0,22081.0,50.1,0.109,0.4,13.4,0,,38,31.2,12.4,8.0,2.0,0.495,0.356,1.2,0.422,0.503,23.2,13.0,12.4,1.8,3.4,2.89,8.32,barttorvik
2014,5,Danté Exum,UTA,,18.95,76.5,196.3,81.5,103.0,320.0,6005.0,6.6,0.053,-2.8,-1.2,0,non-NCAA,,,,,,,,,,,,,,,,,,
2014,6,Marcus Smart,BOS,Oklahoma State,20.31,74.0,227.2,81.25,99.0,697.0,20495.0,36.2,0.085,-0.5,7.6,0,,31,32.7,18.0,5.9,4.8,0.422,0.299,5.3,0.728,0.552,29.9,30.1,15.4,5.0,1.9,7.06,11.94,barttorvik
2014,7,Julius Randle,LAL,Kentucky,19.57,79.75,249.7,84.0,105.5,789.0,25348.0,56.9,0.108,1.0,19.4,1,,40,30.8,15.0,10.4,1.4,0.5,0.167,0.5,0.706,0.566,26.2,10.0,18.7,1.0,2.6,3.15,5.23,barttorvik
2014,8,Nik Stauskas,SAC,Michigan,20.72,77.25,206.9,79.75,102.0,343.0,6701.0,3.9,0.028,-3.0,-1.7,0,,36,35.6,17.5,2.9,3.3,0.47,0.442,5.8,0.824,0.642,23.9,18.8,14.0,1.0,0.9,7.78,7.6,barttorvik
2014,9,Noah Vonleh,CHO,Indiana,18.84,80.0,247.1,88.25,108.0,362.0,5854.0,9.4,0.077,-2.5,-0.7,0,,30,26.5,11.3,9.0,0.6,0.523,0.485,1.1,0.716,0.604,21.5,4.9,21.8,1.9,5.4,0.68,5.28,barttorvik
2014,10,Elfrid Payton,PHI,Louisiana,20.34,74.5,185.4,80.0,98.5,524.0,13894.0,15.1,0.052,-1.1,3.1,0,,32,36.9,19.3,6.2,5.8,0.5,0.259,1.7,0.59,0.541,29.5,32.3,19.4,3.6,1.5,4.67,6.79,barttorvik
2014,11,Doug McDermott,DEN,Creighton,22.48,78.25,218.0,81.25,103.0,726.0,14011.0,21.7,0.074,-2.2,-0.7,0,,35,33.7,26.7,7.0,1.6,0.526,0.449,6.1,0.864,0.644,32.8,11.5,9.8,0.4,0.5,8.16,6.64,barttorvik
2014,12,Dario Šarić,ORL,,20.22,82.0,225.0,,,498.0,11120.0,20.8,0.09,-0.8,3.4,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2014,13,Zach LaVine,MIN,UCLA,19.3,76.5,180.9,80.25,100.0,693.0,22685.0,38.6,0.082,0.6,14.6,1,,37,24.4,9.4,2.5,1.8,0.441,0.375,3.5,0.691,0.545,19.0,12.6,13.9,2.1,0.8,2.46,2.74,barttorvik
2014,14,T.J. Warren,PHO,NC State,20.8,79.0,220.2,82.25,104.0,385.0,10365.0,20.9,0.097,-0.4,4.1,0,,35,35.4,24.9,7.1,1.1,0.525,0.267,3.3,0.69,0.574,33.6,8.6,12.2,3.1,1.8,7.04,7.67,barttorvik
2014,15,Adreian Payne,ATL,Michigan State,23.35,81.0,238.5,88.0,109.0,107.0,1403.0,-0.6,-0.019,-5.9,-1.4,0,,31,28.1,16.4,7.3,1.3,0.503,0.423,3.4,0.79,0.607,27.1,10.2,16.1,1.0,3.8,3.51,5.16,barttorvik
2014,16,Jusuf Nurkić,CHI,,19.84,83.0,290.0,,,631.0,15430.0,34.7,0.108,0.4,9.5,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2014,17,James Young,BOS,Kentucky,18.86,77.25,213.3,84.0,104.0,95.0,812.0,0.8,0.046,-3.4,-0.3,0,,40,32.4,14.3,4.3,1.7,0.407,0.349,5.9,0.706,0.536,21.8,10.8,15.9,1.4,0.6,4.21,4.72,barttorvik
2014,18,Tyler Ennis,PHO,Syracuse,19.84,73.0,181.5,79.25,98.0,186.0,2336.0,1.3,0.026,-3.4,-0.8,0,,34,35.7,12.9,3.4,5.5,0.411,0.353,2.5,0.765,0.511,22.7,32.5,13.8,3.9,0.7,4.85,6.86,barttorvik
2014,19,Gary Harris,CHI,Michigan State,19.78,74.5,204.8,78.75,96.0,666.0,17326.0,27.5,0.076,-1.4,2.6,0,,35,32.3,16.7,4.0,2.7,0.429,0.352,6.6,0.81,0.561,25.3,16.8,12.7,3.4,1.6,6.42,8.43,barttorvik
2014,20,Bruno Caboclo,TOR,,18.76,81.0,218.0,,,105.0,1293.0,1.5,0.054,-2.7,-0.2,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2014,21,Mitch McGary,OKC,Michigan,22.05,82.0,255.0,,,52.0,557.0,1.3,0.108,-2.6,-0.1,0,ht/wt from BBR listed (not combine barefoot),8,24.6,9.5,8.2,1.5,0.545,0.0,0.2,0.667,0.572,24.1,12.6,17.5,4.9,3.2,4.64,10.83,barttorvik
2014,22,Jordan Adams,MEM,UCLA,19.97,75.5,208.8,82.0,102.0,32.0,263.0,0.4,0.07,1.7,0.2,0,,36,30.1,17.4,5.3,2.3,0.485,0.356,4.1,0.836,0.603,25.7,14.7,11.0,5.0,0.6,7.72,10.57,barttorvik
2014,23,Rodney Hood,UTA,Duke,21.68,79.25,208.2,80.5,103.0,448.0,10977.0,17.4,0.076,-1.2,2.2,0,,35,32.9,16.1,3.9,2.1,0.464,0.42,4.8,0.807,0.59,22.3,13.2,12.8,1.3,0.8,5.83,6.38,barttorvik
2014,24,Shabazz Napier,CHO,UConn,22.95,71.0,175.2,75.25,93.0,345.0,5986.0,8.1,0.065,-0.7,2.0,0,,40,35.1,18.0,5.8,4.9,0.429,0.405,5.4,0.87,0.591,28.1,30.8,17.7,3.2,1.0,6.88,10.64,barttorvik
2014,25,Clint Capela,HOU,,20.11,82.0,256.0,,,739.0,18329.0,72.6,0.19,1.6,16.5,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2014,26,P.J. Hairston,MIA,UNC,21.5,76.25,228.8,81.0,101.0,111.0,2000.0,0.9,0.021,-3.9,-1.0,0,,33,23.9,14.7,4.4,1.3,0.431,0.395,6.7,0.775,0.585,25.2,10.6,10.7,2.8,1.8,8.82,10.29,barttorvik
2014,27,Bogdan Bogdanović,PHO,,21.85,77.0,225.0,,,526.0,14750.0,25.0,0.081,0.1,7.7,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2014,28,C.J. Wilcox,LAC,Washington,23.49,75.5,201.0,81.75,100.5,66.0,376.0,0.1,0.007,-4.3,-0.2,0,,32,34.9,18.3,3.7,2.5,0.453,0.391,7.2,0.873,0.598,23.1,15.4,12.2,1.7,2.8,5.6,6.09,barttorvik
2014,29,Josh Huestis,OKC,Stanford,22.52,79.0,230.0,,,76.0,1068.0,0.7,0.03,-3.5,-0.4,0,ht/wt from BBR listed (not combine barefoot),36,35.2,11.2,8.2,1.2,0.451,0.338,2.1,0.627,0.51,17.9,6.8,11.2,1.0,5.9,1.56,5.54,barttorvik
2014,30,Kyle Anderson,SAS,UCLA,20.76,79.5,230.1,86.75,107.5,757.0,16177.0,41.3,0.122,1.7,15.1,0,,36,33.2,14.6,8.8,6.5,0.48,0.483,1.6,0.737,0.566,26.0,34.3,20.2,3.1,2.7,4.29,9.78,barttorvik
2014,31,Damien Inglis,MIL,,19.1,80.0,246.0,,,20.0,156.0,-0.1,-0.024,-5.6,-0.1,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2014,32,K.J. McDaniels,PHI,Clemson,21.37,76.5,195.6,83.25,102.0,148.0,2092.0,1.3,0.03,-2.8,-0.4,0,,36,33.7,17.1,7.1,1.6,0.459,0.304,3.8,0.842,0.567,28.5,12.7,16.0,2.3,8.9,4.08,10.96,barttorvik
2014,33,Joe Harris,CLE,Virginia,22.8,76.75,215.0,78.0,100.0,504.0,12298.0,23.1,0.09,-0.7,4.1,0,,37,28.8,12.0,2.9,2.3,0.441,0.4,4.9,0.64,0.565,22.1,18.1,13.4,2.2,0.9,5.68,8.39,barttorvik
2014,34,Cleanthony Early,NYK,Wichita State,23.19,78.0,209.4,82.75,101.5,56.0,801.0,-0.6,-0.039,-5.9,-0.8,0,,35,27.5,16.3,6.0,0.7,0.487,0.376,4.9,0.842,0.629,26.4,6.1,16.2,1.7,3.4,3.82,5.7,barttorvik
2014,35,Jarnell Stokes,UTA,Tennessee,20.47,79.0,262.8,85.25,103.5,28.0,151.0,0.6,0.202,0.1,0.1,0,,36,32.7,15.2,10.7,2.0,0.537,,0.0,0.69,0.58,25.7,13.4,16.1,1.4,2.8,5.27,9.19,barttorvik
2014,36,Johnny O'Bryant,MIL,LSU,21.07,81.0,257.0,,,147.0,1684.0,0.2,0.006,-6.2,-1.8,0,ht/wt from BBR listed (not combine barefoot),34,30.0,15.4,7.7,1.6,0.496,0.5,0.1,0.634,0.528,28.5,11.5,21.0,1.0,2.9,-0.09,0.52,barttorvik
2014,37,DeAndre Daniels,TOR,UConn,,79.25,196.0,86.0,106.5,,,,,,,0,no NBA stats on BBR (never played),38,29.0,13.1,6.0,0.4,0.469,0.417,3.2,0.787,0.559,22.5,3.6,13.9,1.4,5.2,0.63,3.38,barttorvik
2014,38,Spencer Dinwiddie,DET,Colorado,21.22,76.5,204.9,80.25,103.0,621.0,17219.0,36.0,0.1,-0.1,8.1,0,,17,31.1,14.7,3.1,3.8,0.466,0.413,3.7,0.857,0.667,21.5,26.3,15.6,2.9,0.8,7.04,8.96,barttorvik
2014,39,Jerami Grant,PHI,Syracuse,20.29,78.5,214.0,86.75,107.0,776.0,21749.0,40.7,0.09,-0.4,8.7,0,,32,31.4,12.1,6.8,1.4,0.496,0.0,0.2,0.674,0.547,21.4,9.4,11.3,1.7,2.5,2.57,4.63,barttorvik
2014,40,Glenn Robinson III,MIN,Michigan,20.46,77.5,211.4,82.0,100.5,304.0,5299.0,7.9,0.071,-1.7,0.4,0,,37,32.3,13.1,4.4,1.2,0.488,0.306,2.9,0.757,0.566,21.2,7.6,11.6,1.9,1.0,4.53,5.65,barttorvik
2014,41,Nikola Jokić,DEN,,19.35,83.0,284.0,,,810.0,25914.0,142.9,0.265,10.6,82.5,1,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2014,42,Nick Johnson,HOU,Arizona,21.51,73.5,198.0,79.25,96.5,28.0,262.0,-0.1,-0.02,-6.5,-0.3,0,,38,33.0,16.3,4.1,2.8,0.433,0.367,4.4,0.781,0.55,24.8,17.6,12.7,2.1,2.0,4.78,8.49,barttorvik
2014,43,Edy Tavares,ATL,,22.26,87.0,260.0,,,13.0,101.0,0.2,0.118,-0.4,0.0,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2014,44,Markel Brown,MIN,Oklahoma State,22.41,74.5,184.4,80.75,100.0,113.0,1794.0,1.1,0.029,-2.9,-0.4,0,,34,35.3,17.2,5.3,2.9,0.473,0.379,4.3,0.768,0.591,22.5,16.9,11.6,1.6,3.1,4.67,7.09,barttorvik
2014,45,Dwight Powell,CHO,Stanford,22.93,81.5,234.4,84.5,105.0,768.0,13469.0,50.5,0.18,0.7,9.1,0,,36,32.4,14.0,6.9,3.1,0.462,0.256,1.1,0.687,0.527,26.8,20.4,19.6,2.4,2.8,1.63,5.41,barttorvik
2014,46,Jordan Clarkson,WAS,Missouri,22.05,75.25,186.3,80.0,98.0,825.0,22102.0,25.9,0.056,-1.1,5.1,0,,35,35.1,17.5,3.8,3.4,0.447,0.281,3.3,0.831,0.546,27.3,23.3,16.8,1.9,0.6,3.73,3.34,barttorvik
2014,47,Russ Smith,PHI,Louisville,23.19,71.5,160.0,75.5,95.0,27.0,131.0,-0.2,-0.068,-5.1,-0.1,0,,37,29.3,18.2,3.3,4.6,0.468,0.387,4.9,0.705,0.576,30.7,31.6,18.1,4.0,0.4,6.21,9.26,barttorvik
2014,48,Lamar Patterson,MIL,Pitt,22.87,76.0,226.0,83.0,101.0,40.0,435.0,0.1,0.006,-5.7,-0.4,0,,36,32.6,17.1,4.9,4.3,0.441,0.388,5.7,0.754,0.569,28.4,29.9,17.7,2.8,1.2,6.89,10.15,barttorvik
2014,49,Cameron Bairstow,CHI,New Mexico,23.55,80.75,252.4,84.75,107.0,36.0,167.0,-0.1,-0.021,-8.1,-0.3,0,,34,32.9,20.4,7.4,1.6,0.556,0.333,0.1,0.735,0.611,28.9,11.8,12.8,1.0,4.9,3.28,6.04,barttorvik
2014,50,Alec Brown,PHO,Green Bay,,84.25,231.2,85.5,109.0,,,,,,,0,no NBA stats on BBR (never played),27,30.7,15.6,5.4,1.1,0.484,0.446,3.4,0.757,0.585,24.5,7.7,17.8,1.1,9.7,0.73,4.04,barttorvik
2014,51,Thanasis Antetokounmpo,NYK,,21.94,77.25,205.2,84.0,104.5,232.0,1668.0,2.1,0.061,-4.1,-0.9,0,non-NCAA,,,,,,,,,,,,,,,,,,
2014,52,Vasilije Micić,PHI,,20.45,75.0,188.0,,,101.0,1961.0,-0.6,-0.015,-5.6,-1.8,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2014,53,Alessandro Gentile,MIN,,,,,,,,,,,,,0,no NBA stats on BBR (never played); non-NCAA,,,,,,,,,,,,,,,,,,
2014,54,Nemanja Dangubić,PHI,,,,,,,,,,,,,0,no NBA stats on BBR (never played); non-NCAA,,,,,,,,,,,,,,,,,,
2014,55,Semaj Christon,MIA,Xavier,21.65,73.5,186.0,78.5,99.0,64.0,973.0,0.1,0.006,-5.1,-0.8,0,,34,35.3,17.0,2.7,4.2,0.479,0.388,1.4,0.668,0.544,26.6,25.3,16.8,2.3,0.8,2.71,3.4,barttorvik
2014,56,Devyn Marble,DEN,Iowa,21.76,77.0,192.4,81.0,102.0,44.0,457.0,-0.3,-0.028,-5.5,-0.4,0,,33,30.2,17.0,3.2,3.6,0.42,0.349,4.5,0.714,0.528,27.1,23.6,12.0,3.4,0.8,6.69,7.38,barttorvik
2014,57,Louis Labeyrie,IND,,,,,,,,,,,,,0,no NBA stats on BBR (never played); non-NCAA,,,,,,,,,,,,,,,,,,
2014,58,Jordan McRae,SAS,Tennessee,23.25,75.75,179.4,84.5,104.0,123.0,1696.0,1.7,0.048,-2.1,0.0,0,,36,32.4,18.7,3.5,2.5,0.43,0.35,6.1,0.788,0.56,28.6,17.8,14.4,1.4,3.3,5.7,7.55,barttorvik
2014,59,Xavier Thames,TOR,San Diego State,,74.25,187.0,76.0,96.0,,,,,,,0,no NBA stats on BBR (never played),34,32.1,18.2,2.9,3.3,0.409,0.367,4.6,0.838,0.556,28.3,24.7,10.1,3.3,0.5,7.31,9.21,barttorvik
2014,60,Cory Jefferson,SAS,Baylor,23.5,79.75,218.4,84.5,105.0,58.0,581.0,0.9,0.071,-3.3,-0.2,0,,36,29.3,13.6,8.1,1.0,0.494,0.378,1.0,0.646,0.549,23.6,7.7,12.5,0.8,4.6,3.45,5.2,barttorvik
2015,1,Karl-Anthony Towns,MIN,Kentucky,19.61,84.0,248.0,,,720.0,24294.0,94.6,0.187,4.3,38.5,1,ht/wt from BBR listed (not combine barefoot),39,21.1,10.3,6.7,1.1,0.566,0.25,0.2,0.813,0.627,24.2,11.5,16.6,1.4,11.4,5.64,14.88,barttorvik
2015,2,D'Angelo Russell,LAL,Ohio State,19.33,75.0,193.0,,,655.0,19240.0,26.5,0.066,0.6,12.4,1,ht/wt from BBR listed (not combine barefoot),35,33.9,19.3,5.7,5.0,0.449,0.411,6.6,0.756,0.573,29.9,30.1,17.3,2.8,1.1,6.89,9.16,barttorvik
2015,3,Jahlil Okafor,PHI,Duke,19.53,82.0,270.0,,,248.0,4830.0,7.2,0.071,-2.0,0.0,0,ht/wt from BBR listed (not combine barefoot),38,30.1,17.3,8.5,1.3,0.664,,0.0,0.51,0.641,27.6,9.4,18.2,1.5,4.5,5.73,9.34,barttorvik
2015,4,Kristaps Porziņģis,NYK,,19.9,86.0,240.0,,,533.0,16175.0,50.4,0.15,2.6,18.9,1,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2015,5,Mario Hezonja,ORL,,20.33,80.0,220.0,,,330.0,6107.0,3.2,0.025,-2.8,-1.2,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2015,6,Willie Cauley-Stein,SAC,Kentucky,21.85,83.25,242.4,87.0,111.0,422.0,9276.0,23.3,0.121,-0.1,4.4,0,,39,25.9,8.9,6.4,1.0,0.572,,0.0,0.617,0.588,18.3,7.4,16.2,2.9,7.1,4.43,12.75,barttorvik
2015,7,Emmanuel Mudiay,DEN,,19.3,75.0,200.0,,,302.0,7187.0,-0.2,-0.001,-3.2,-2.2,0,ht/wt from BBR listed (not combine barefoot); non-NCAA,,,,,,,,,,,,,,,,,,
2015,8,Stanley Johnson,DET,Arizona,19.07,77.0,241.8,83.5,102.0,449.0,8879.0,6.9,0.037,-2.7,-1.6,0,,38,28.4,13.8,6.5,1.7,0.446,0.371,3.1,0.742,0.551,26.0,11.6,17.4,3.2,1.6,4.11,8.81,barttorvik
2015,9,Frank Kaminsky,CHO,Wisconsin,22.22,83.75,231.2,83.0,109.5,413.0,8160.0,15.9,0.094,-0.2,3.7,0,,39,33.6,18.8,8.2,2.6,0.547,0.416,2.6,0.78,0.628,28.1,18.4,11.5,1.7,4.5,8.7,13.76,barttorvik
2015,10,Justise Winslow,MIA,Duke,19.25,76.5,221.8,82.25,104.5,344.0,8906.0,8.2,0.044,-2.1,-0.3,0,,39,29.1,12.6,6.5,2.1,0.486,0.418,2.8,0.641,0.572,22.4,13.2,16.8,2.8,2.9,4.72,9.54,barttorvik
2015,11,Myles Turner,IND,Texas,19.25,81.75,238.6,88.0,112.0,713.0,20366.0,51.7,0.122,0.6,13.5,0,,34,22.2,10.1,6.5,0.6,0.455,0.274,1.8,0.839,0.556,23.8,6.2,16.6,0.8,12.3,0.52,7.38,barttorvik
2015,12,Trey Lyles,UTA,Kentucky,19.64,81.0,241.2,85.5,108.0,650.0,11970.0,22.0,0.088,-1.0,3.0,0,,36,23.0,8.7,5.2,1.1,0.487,0.138,0.8,0.735,0.543,20.6,9.2,15.0,1.4,2.1,3.73,7.24,barttorvik
2015,13,Devin Booker,PHO,Kentucky,18.65,76.5,205.8,80.25,102.5,737.0,25295.0,58.0,0.11,1.2,20.2,1,,38,21.5,10.0,2.0,1.1,0.47,0.411,3.7,0.828,0.6,20.5,10.9,13.8,1.3,0.3,5.68,6.83,barttorvik
2015,14,Cameron Payne,OKC,Murray State,20.88,72.75,182.8,79.25,97.5,499.0,8730.0,14.8,0.081,-0.6,3.2,0,,33,32.2,20.2,3.7,6.0,0.449,0.373,6.7,0.783,0.567,31.3,39.8,14.9,3.2,1.6,8.05,8.31,barttorvik
2015,15,Kelly Oubre Jr.,ATL,Kansas,19.54,80.0,203.0,,,705.0,19316.0,27.6,0.068,-1.8,0.8,0,ht/wt from BBR listed (not combine barefoot),36,21.0,9.2,5.0,0.8,0.444,0.358,2.6,0.718,0.554,22.0,8.1,15.4,3.3,1.8,3.84,7.34,barttorvik
2015,16,Terry Rozier,BOS,Louisville,21.27,72.5,190.2,80.25,98.5,665.0,18357.0,30.6,0.08,0.2,10.1,0,,36,35.0,17.1,5.6,3.0,0.411,0.306,4.4,0.79,0.509,26.8,19.7,14.1,3.5,0.5,4.05,7.2,barttorvik
