source_dataset,draft_year,pick,player,norm_name,position,school,conference,age_at_draft,height_in,weight_lbs,games,mp,ts_pct,efg_pct,three_par,ftr,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,obpm,dbpm,bpm,ast_to_tov,pts_per40,reb_per40,ast_per40,stl_per40,blk_per40,tov_per40,ft_pct,three_pct,three_pa_per40,draft_score,nba_mpg,career_games,career_minutes,career_ws,career_ws48,career_bpm,career_vorp,combine_height_no_shoes_in,combine_height_with_shoes_in,wingspan_in,standing_reach_in,max_vert_in,standing_vert_in,combine_weight_lbs,lane_agility_s,sprint_s,fte_projected_spm,fte_superstar_prob,fte_starter_prob,fte_role_player_prob,fte_bust_prob,outcome_mpg,outcome_tier,outcome_value
JasonG7234/NBA-Draft-Model model_db.csv,2011,46.0,Andrew Goudelock,andrew goudelock,PG,Charleston,CAA,22.56,73.25,198.0,37.0,1302.0,0.575,0.549,0.461,0.192,2.3,9.9,6.3,26.4,1.5,0.5,13.5,34.5,7.4,-1.4,6.0,1.32,26.9,4.4,4.8,1.0,0.2,3.7,0.821,0.407,9.9,,9.7,49.0,475.0,0.0,0.003,-6.5,-0.5,73.25,74.75,76.25,96.5,37.0,32.5,198.0,10.33,3.1,-1.100958547,0.0,0.023789073,0.458182931,0.518027996,9.7,bench,9.7
JasonG7234/NBA-Draft-Model model_db.csv,2011,47.0,Travis Leslie,travis leslie,SG,Georgia,SEC,21.25,75.0,205.0,33.0,1062.0,0.561,0.51,0.119,0.378,12.2,13.6,12.9,20.6,2.3,2.0,14.3,24.4,6.5,2.3,8.9,1.37,17.9,8.9,3.7,1.5,0.8,2.7,0.801,0.302,1.6,,4.5,10.0,45.0,0.1,0.06,-0.2,0.0,75.0,76.25,82.5,103.0,40.5,33.0,205.0,11.0,3.13,-0.813201236,0.00462668,0.112001726,0.401183835,0.482187759,4.5,bust,4.5
JasonG7234/NBA-Draft-Model model_db.csv,2011,48.0,Keith Benson,keith benson,C,Oakland,Horizon,22.88,82.0,217.0,35.0,1133.0,0.584,0.558,0.055,0.578,9.5,24.1,17.2,6.2,1.4,9.8,10.9,24.9,3.6,1.9,5.4,0.58,22.2,12.5,1.3,1.0,4.4,2.3,0.643,0.391,0.8,,3.0,3.0,9.0,0.0,-0.005,-10.4,0.0,82.0,83.0,87.75,109.5,36.0,31.5,217.0,11.88,3.35,-1.379251302,0.000125438,0.031224406,0.288214225,0.680435931,3.0,bust,3.0
JasonG7234/NBA-Draft-Model model_db.csv,2011,49.0,Josh Selby,josh selby,SG,Kansas,Big 12,20.26,73.75,195.0,26.0,530.0,0.489,0.461,0.487,0.192,2.4,9.7,6.3,17.8,2.3,0.2,20.1,24.4,0.3,2.1,2.4,1.06,15.5,4.4,4.2,1.6,0.1,4.0,0.757,0.362,7.1,,7.8,38.0,296.0,-0.7,-0.113,-10.1,-0.6,73.75,75.0,77.25,98.0,42.0,29.5,195.0,11.13,3.2,-0.423177433,0.003966667,0.212066667,0.383266667,0.4007,7.8,bust,7.8
JasonG7234/NBA-Draft-Model model_db.csv,2011,50.0,Lavoy Allen,lavoy allen,PF,Temple,AAC,22.4,81.0,225.0,33.0,1120.0,0.519,0.488,0.053,0.308,9.3,20.2,14.8,13.6,1.3,5.4,12.8,19.8,2.6,3.1,5.6,1.39,13.6,10.1,2.7,0.8,2.2,1.9,0.697,0.294,0.6,,17.8,388.0,6905.0,13.8,0.096,-1.2,1.3,,,,,,,,,,-1.152110461,0.0,0.052752889,0.361440764,0.585806347,17.8,rotation,17.8
JasonG7234/NBA-Draft-Model model_db.csv,2011,51.0,Jon Diebler,jon diebler,SG,Ohio State,Big Ten,23.02,77.25,197.0,37.0,1320.0,0.723,0.706,0.794,0.276,1.3,7.9,4.6,11.6,1.7,0.4,9.8,14.4,8.0,3.6,11.6,2.51,14.2,3.0,2.7,1.1,0.2,1.1,0.81,0.502,6.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25,78.5,78.0,99.0,35.0,28.0,197.0,10.94,3.37,-0.672365032,0.0,0.132419773,0.430724626,0.436855601,0.0,bust,0.0
JasonG7234/NBA-Draft-Model model_db.csv,2011,52.0,Vernon Macklin,vernon macklin,PF,Florida,SEC,24.76,82.0,244.0,37.0,905.0,0.578,0.593,0.0,0.317,10.9,15.0,13.0,7.7,0.9,3.1,14.5,25.1,3.1,1.4,4.5,0.48,18.9,8.8,1.3,0.6,1.1,2.8,0.451,,0.0,,5.9,23.0,135.0,0.5,0.161,-0.6,0.0,,,,,,,,,,-1.046292963,0.0,0.041192103,0.447468808,0.511339089,5.9,bust,5.9
JasonG7234/NBA-Draft-Model model_db.csv,2011,53.0,DeAndre Liggins,deandre liggins,SF,Kentucky,SEC,23.25,77.0,202.0,38.0,1201.0,0.523,0.492,0.348,0.398,2.2,11.8,7.2,14.2,2.3,2.3,14.9,15.8,1.4,4.5,5.9,1.75,10.9,5.1,3.2,1.5,0.9,1.8,0.648,0.391,3.1,,10.8,177.0,1907.0,1.6,0.04,-2.0,0.0,77.0,78.25,83.0,103.5,31.0,27.0,202.0,,3.33,-0.942360645,0.0,0.058761605,0.460651921,0.480586474,10.8,bench,10.8
JasonG7234/NBA-Draft-Model model_db.csv,2011,55.0,Etwaun Moore,etwaun moore,SG,Purdue,Big Ten,22.34,76.0,191.4,34.0,1152.0,0.545,0.518,0.354,0.285,5.1,12.5,8.8,20.9,2.2,1.6,9.8,28.0,7.1,3.1,10.2,1.77,21.3,6.1,3.8,1.4,0.6,2.1,0.709,0.4,6.1,,21.0,,,,,,,,,,,,,,,,,,,,,21.0,rotation,21.0
JasonG7234/NBA-Draft-Model model_db.csv,2012,1.0,Anthony Davis,anthony davis,PF,Kentucky,SEC,19.3,81.25,222.0,40.0,1281.0,0.654,0.628,0.059,0.602,11.6,25.6,19.0,7.5,2.5,13.7,8.6,18.8,9.1,8.1,17.2,1.22,17.7,13.0,1.6,1.7,5.8,1.3,0.709,0.15,0.6,0.3885172102317289,34.5,506.0,17496.0,79.5,0.218,5.0,30.8,81.25,82.5,89.5,108.0,,,222.0,,,1.430364691,0.103266667,0.589083333,0.076133333,0.231516667,34.5,star,34.5
JasonG7234/NBA-Draft-Model model_db.csv,2012,2.0,Michael Kidd-Gilchrist,michael kidd gilchrist,SF,Kentucky,SEC,18.76,77.75,233.0,40.0,1245.0,0.57,0.511,0.156,0.589,10.3,17.3,14.0,10.8,1.9,2.8,17.3,20.6,4.1,3.6,7.7,0.86,15.3,9.5,2.4,1.3,1.2,2.8,0.745,0.255,1.6,0.447585723693844,24.6,433.0,10857.0,21.1,0.093,-1.2,2.2,77.75,79.5,84.0,104.5,35.5,32.0,233.0,11.77,3.18,0.796144638,0.076,0.531266667,0.138666667,0.254066667,24.6,starter,24.6
JasonG7234/NBA-Draft-Model model_db.csv,2012,3.0,Bradley Beal,bradley beal,SG,Florida,SEC,19.01,75.25,202.0,37.0,1267.0,0.575,0.525,0.473,0.44,4.8,20.3,12.3,12.7,2.5,2.6,14.3,23.0,5.4,2.9,8.4,1.05,17.2,7.9,2.6,1.6,1.0,2.5,0.769,0.339,5.9,0.5551937585836151,34.6,528.0,18198.0,39.9,0.105,1.0,13.9,75.25,76.75,80.0,100.0,39.0,33.0,202.0,10.95,3.28,1.012450112,0.133466667,0.491516667,0.137333333,0.237683333,34.6,star,34.6
JasonG7234/NBA-Draft-Model model_db.csv,2012,4.0,Dion Waiters,dion waiters,SG,Syracuse,Big East,20.56,74.5,221.0,37.0,891.0,0.565,0.534,0.317,0.331,2.4,8.8,5.6,21.2,4.6,1.5,10.4,26.7,6.0,4.8,10.8,1.92,21.0,3.8,4.1,3.0,0.5,2.2,0.729,0.363,5.1,0.6758427824172577,28.2,412.0,11670.0,8.7,0.036,-2.5,-1.6,74.5,76.0,79.25,98.0,,,221.0,,,0.881298607,0.122661905,0.403533333,0.199038095,0.274766667,28.2,starter,28.2
JasonG7234/NBA-Draft-Model model_db.csv,2012,5.0,Thomas Robinson,thomas robinson,PF,Kansas,Big 12,21.29,79.75,244.0,39.0,1242.0,0.549,0.512,0.027,0.462,11.1,33.0,22.2,13.1,2.0,2.9,14.2,30.0,5.4,3.4,8.8,0.69,22.3,14.9,2.3,1.4,1.1,3.3,0.682,0.5,0.5,0.5659970816982087,13.4,313.0,4204.0,4.6,0.053,-3.2,-1.3,79.75,80.75,87.25,106.0,35.5,28.5,244.0,11.96,3.17,0.624179856,0.114304453,0.369209632,0.202871382,0.313614533,13.4,bench,13.4
JasonG7234/NBA-Draft-Model model_db.csv,2012,6.0,Damian Lillard,damian lillard,PG,Weber State,Big Sky,21.96,73.75,189.0,32.0,1105.0,0.635,0.562,0.465,0.519,1.9,15.8,9.0,27.1,2.5,0.7,10.7,33.0,9.1,0.7,9.8,1.73,28.4,5.8,4.6,1.7,0.3,2.7,0.887,0.409,8.3,0.5942400764255613,36.3,596.0,21653.0,78.6,0.174,4.2,33.8,73.75,74.75,79.75,95.5,39.5,34.5,189.0,11.15,3.34,-0.200562313,0.036313508,0.259299921,0.27352202,0.430864551,36.3,star,36.3
JasonG7234/NBA-Draft-Model model_db.csv,2012,7.0,Harrison Barnes,harrison barnes,SF,UNC,ACC,20.08,79.0,228.0,38.0,1111.0,0.528,0.487,0.263,0.374,6.9,11.9,9.4,7.2,2.0,1.1,10.8,28.1,4.5,2.3,6.8,0.58,23.3,7.1,1.5,1.5,0.5,2.7,0.723,0.358,4.9,0.461065036663854,31.8,588.0,18268.0,32.6,0.086,-1.4,2.7,79.0,80.0,83.25,101.5,39.5,38.0,228.0,10.93,3.16,0.220673597,0.066667841,0.358434179,0.200094882,0.374803098,31.8,starter,31.8
JasonG7234/NBA-Draft-Model model_db.csv,2012,8.0,Terrence Ross,terrence ross,SG,Washington,Pac-12,21.4,78.0,197.0,35.0,1088.0,0.558,0.534,0.413,0.2,4.7,19.2,11.6,9.2,2.3,3.0,12.0,25.3,5.1,2.8,7.9,0.7,21.1,8.3,1.8,1.6,1.2,2.6,0.766,0.371,7.1,0.4824158335732,24.5,538.0,13140.0,20.9,0.077,-0.9,3.6,78.0,79.0,79.25,100.5,37.5,31.0,197.0,11.78,3.28,-0.393773751,0.018984717,0.214976286,0.348887871,0.417151127,24.5,starter,24.5
JasonG7234/NBA-Draft-Model model_db.csv,2012,9.0,Andre Drummond,andre drummond,C,UConn,Big East,18.89,81.75,279.0,34.0,967.0,0.509,0.538,0.007,0.301,14.2,17.0,15.6,3.4,1.8,9.9,13.5,20.9,2.0,2.9,4.9,0.29,14.1,10.6,0.6,1.2,3.8,2.2,0.295,0.0,0.1,0.2340275511505523,27.5,588.0,18261.0,60.0,0.158,1.9,17.8,81.75,83.75,90.25,109.5,33.5,31.5,279.0,10.83,3.39,0.469727567,0.0545,0.47435,0.1908,0.28035,27.5,starter,27.5
JasonG7234/NBA-Draft-Model model_db.csv,2012,10.0,Austin Rivers,austin rivers,SG,Duke,ACC,19.91,75.5,203.0,34.0,1129.0,0.538,0.505,0.396,0.458,2.2,10.0,6.0,13.0,1.7,0.1,13.9,25.2,3.2,0.8,4.0,0.9,18.7,4.1,2.5,1.2,0.0,2.8,0.658,0.365,5.6,0.4462252536737855,23.8,528.0,12963.0,10.7,0.04,-2.8,-2.5,75.5,77.0,79.25,96.5,37.5,32.5,203.0,11.54,3.32,-0.145823923,0.036233333,0.268866667,0.334097619,0.360802381,23.8,rotation,23.8
JasonG7234/NBA-Draft-Model model_db.csv,2012,11.0,Meyers Leonard,meyers leonard,C,Illinois,Big Ten,20.34,83.75,250.0,32.0,1018.0,0.618,0.586,0.038,0.436,9.1,25.9,17.1,9.9,0.9,6.9,16.2,22.0,3.6,3.6,7.2,0.63,17.1,10.3,1.7,0.6,2.4,2.7,0.732,0.091,0.4,0.382276882462031,15.9,440.0,7038.0,15.6,0.107,-1.3,1.2,83.75,85.25,87.0,108.0,32.5,30.0,250.0,11.34,3.41,-0.493004562,0.001882547,0.222535097,0.353145687,0.422436669,15.9,rotation,15.9
JasonG7234/NBA-Draft-Model model_db.csv,2012,12.0,Jeremy Lamb,jeremy lamb,SG,UConn,Big East,20.08,76.0,179.0,34.0,1266.0,0.589,0.556,0.465,0.267,3.0,12.2,7.7,10.1,2.1,1.7,11.7,23.9,5.7,2.0,7.8,0.85,19.1,5.2,1.8,1.3,0.7,2.1,0.81,0.336,6.7,0.4895109098908944,20.8,472.0,9974.0,23.1,0.111,-0.4,4.0,76.0,77.25,83.0,102.0,38.0,31.5,179.0,10.98,3.25,0.076846822,0.016579435,0.309183261,0.388164485,0.286072819,20.8,rotation,20.8
JasonG7234/NBA-Draft-Model model_db.csv,2012,13.0,Kendall Marshall,kendall marshall,PG,UNC,ACC,20.87,75.25,198.0,36.0,1189.0,0.558,0.529,0.351,0.351,0.5,7.9,4.2,45.1,2.0,0.5,27.8,13.9,3.8,2.8,6.6,3.48,9.9,3.2,11.8,1.4,0.2,3.4,0.696,0.354,2.7,0.6710077912889517,19.3,160.0,3083.0,1.0,0.015,-5.6,-2.8,75.25,76.25,77.5,96.0,37.0,31.0,198.0,12.03,3.23,-0.545690813,0.001415434,0.208683597,0.33463658,0.455264388,19.3,rotation,19.3
JasonG7234/NBA-Draft-Model model_db.csv,2012,14.0,John Henson,john henson,PF,UNC,ACC,21.51,81.0,216.0,35.0,1019.0,0.505,0.5,0.0,0.329,9.0,27.1,17.9,8.0,1.1,9.6,8.7,23.1,4.0,5.0,9.0,0.98,18.8,13.7,1.7,0.8,4.0,1.8,0.511,,0.0,0.3364656981118041,19.7,431.0,8500.0,20.1,0.113,0.6,5.6,81.0,82.5,89.0,112.0,30.0,25.5,216.0,,,0.01894437,0.020747365,0.365186479,0.289436373,0.324629784,19.7,rotation,19.7
JasonG7234/NBA-Draft-Model model_db.csv,2012,15.0,Maurice Harkless,maurice harkless,SF,St. John's (NY),Big East,19.14,80.0,206.6,32.0,1155.0,0.504,0.472,0.185,0.326,8.4,20.3,14.0,9.6,2.6,4.2,14.0,24.9,3.0,1.0,4.0,0.59,17.2,9.6,1.6,1.8,1.6,2.8,0.676,0.215,2.7,0.4056124601802179,22.6,522.0,12036.0,21.2,0.085,0.3,7.1,,,,,,,,,,,,,,,22.6,rotation,22.6
JasonG7234/NBA-Draft-Model model_db.csv,2012,16.0,Royce White,royce white,PF,Iowa State,Big 12,21.22,79.0,261.0,34.0,1072.0,0.536,0.54,0.037,0.625,9.4,26.2,17.7,34.5,2.2,3.0,23.4,26.5,4.3,3.8,8.2,1.31,17.0,11.8,6.3,1.5,1.2,4.9,0.498,0.333,0.4,0.6414532415874478,3.0,3.0,9.0,0.0,-0.121,-10.4,0.0,79.0,80.0,84.0,104.5,,,261.0,,,-0.193489861,0.0184,0.24375,0.357366667,0.380483333,3.0,bust,3.0
JasonG7234/NBA-Draft-Model model_db.csv,2012,17.0,Tyler Zeller,tyler zeller,C,UNC,ACC,22.45,83.25,247.0,38.0,1070.0,0.616,0.553,0.0,0.563,14.1,21.9,17.9,6.3,1.7,5.3,12.6,24.5,6.8,3.9,10.7,0.49,23.2,13.6,1.3,1.3,2.2,2.7,0.808,,0.0,0.436706705205622,17.5,412.0,7250.0,17.1,0.113,-1.6,0.8,83.25,84.5,84.0,104.5,34.0,30.0,247.0,11.13,3.4,-0.886482478,0.000952833,0.139317726,0.365510562,0.494218879,17.5,rotation,17.5
JasonG7234/NBA-Draft-Model model_db.csv,2012,18.0,Terrence Jones,terrence jones,PF,Kentucky,SEC,20.47,80.25,252.0,38.0,1115.0,0.547,0.523,0.138,0.446,10.7,17.5,14.3,8.7,2.7,5.8,12.6,22.4,5.2,4.9,10.2,0.82,16.8,9.8,1.8,1.8,2.4,2.2,0.627,0.327,1.8,0.4414938810048117,23.8,234.0,5562.0,14.7,0.127,0.1,3.0,80.25,81.5,86.25,107.0,34.5,29.5,252.0,11.57,3.4,0.132519059,0.032260825,0.352716879,0.298113457,0.316908839,23.8,rotation,23.8
JasonG7234/NBA-Draft-Model model_db.csv,2012,19.0,Andrew Nicholson,andrew nicholson,PF,St. Bonaventure,AAC,22.56,80.5,234.0,32.0,962.0,0.638,0.601,0.138,0.429,11.1,25.1,18.1,9.4,1.3,7.3,14.7,29.5,7.2,2.1,9.4,0.41,24.6,11.2,1.4,0.9,2.6,3.3,0.776,0.434,2.2,0.1578574043983414,14.3,285.0,4080.0,3.8,0.045,-5.3,-3.4,80.5,81.5,88.0,107.0,30.5,28.5,234.0,11.89,3.67,-1.082660249,0.000630555,0.066266506,0.397673392,0.535429547,14.3,bench,14.3
JasonG7234/NBA-Draft-Model model_db.csv,2012,21.0,Jared Sullinger,jared sullinger,PF,Ohio State,Big Ten,20.32,79.75,268.0,37.0,1123.0,0.591,0.538,0.091,0.519,12.4,25.8,18.9,8.6,2.3,4.0,11.5,27.9,7.5,4.1,11.7,0.65,23.0,12.1,1.6,1.5,1.4,2.5,0.768,0.4,1.4,0.5712547635228735,24.3,269.0,6532.0,15.3,0.113,0.5,4.1,79.75,81.0,85.25,105.5,31.0,29.5,268.0,12.77,3.81,0.444681123,0.022565109,0.40867264,0.32864506,0.240117191,24.3,starter,24.3
JasonG7234/NBA-Draft-Model model_db.csv,2012,22.0,Fab Melo,fab melo,C,Syracuse,Big East,22.03,82.75,255.0,30.0,763.0,0.581,0.566,0.0,0.347,12.3,14.6,13.5,5.0,1.2,13.0,17.6,16.5,1.0,4.3,5.3,0.49,12.3,9.2,1.1,0.8,4.6,2.3,0.633,,0.0,0.1869463922976311,6.0,6.0,36.0,0.0,0.021,-5.8,0.0,82.75,84.0,86.5,110.0,31.0,29.5,255.0,12.14,3.44,,,,,,6.0,bust,6.0
JasonG7234/NBA-Draft-Model model_db.csv,2012,23.0,John Jenkins,john jenkins,SG,Vanderbilt,SEC,21.32,75.25,212.0,35.0,1177.0,0.656,0.62,0.666,0.334,1.7,9.1,5.4,8.4,1.5,1.0,9.4,26.2,10.3,1.5,11.8,0.76,23.7,3.4,1.4,1.0,0.4,1.9,0.837,0.439,10.4,0.4997756491951013,12.8,171.0,2183.0,3.0,0.065,-3.8,-1.0,75.25,76.25,80.5,98.0,36.5,30.5,212.0,11.36,3.37,-0.541753731,0.004348225,0.153131284,0.428610228,0.413910263,12.8,bench,12.8
JasonG7234/NBA-Draft-Model model_db.csv,2012,24.0,Jared Cunningham,jared cunningham,SG,Oregon State,Pac-12,21.11,75.5,188.0,36.0,1245.0,0.568,0.507,0.336,0.614,3.4,10.4,6.8,15.7,4.1,1.2,15.2,26.0,3.4,1.6,5.0,0.99,20.7,4.4,3.2,2.9,0.5,3.3,0.737,0.338,4.8,0.535902975766395,7.2,84.0,605.0,0.2,0.017,-5.9,-0.6,75.5,77.0,78.5,98.0,,,188.0,,,-0.441393952,0.012164518,0.193810652,0.38509138,0.408933451,7.2,bust,7.2
JasonG7234/NBA-Draft-Model model_db.csv,2012,25.0,Tony Wroten,tony wroten,PG,Washington,Pac-12,19.21,76.75,203.0,35.0,1062.0,0.488,0.453,0.125,0.591,8.0,10.7,9.3,24.5,3.5,1.2,18.7,31.2,2.5,2.2,4.7,0.98,21.1,6.6,4.9,2.5,0.5,5.0,0.583,0.161,2.1,0.6153295271316471,21.2,145.0,3076.0,-1.3,-0.021,-4.1,-1.6,76.75,78.0,81.0,101.0,35.5,30.0,203.0,10.75,3.24,-0.245215022,0.021566667,0.280566667,0.2869,0.410966667,21.2,rotation,21.2
JasonG7234/NBA-Draft-Model model_db.csv,2012,26.0,Miles Plumlee,miles plumlee,PF,Duke,ACC,23.83,82.5,252.0,34.0,697.0,0.621,0.61,0.0,0.521,16.6,24.6,20.6,5.1,1.5,4.2,18.7,16.1,4.1,2.1,6.2,0.43,13.0,13.9,1.0,1.0,1.8,2.4,0.632,,0.0,0.1936358554604079,16.4,346.0,5658.0,10.6,0.09,-1.6,0.5,82.5,83.75,84.75,105.5,40.5,34.0,252.0,10.64,3.36,-0.7234322,0.000378714,0.154787755,0.39365738,0.45117615,16.4,rotation,16.4
JasonG7234/NBA-Draft-Model model_db.csv,2012,27.0,Arnett Moultrie,arnett moultrie,PF,Mississippi State,SEC,21.62,81.5,233.0,30.0,1073.0,0.61,0.561,0.055,0.485,12.2,23.5,17.7,7.0,1.4,2.1,15.3,23.3,4.8,0.4,5.2,0.48,18.3,11.7,1.3,0.9,0.9,2.7,0.78,0.444,0.7,0.1414438546759708,12.4,59.0,729.0,1.7,0.113,-3.0,-0.2,81.5,82.75,86.25,106.5,37.5,33.5,233.0,11.32,3.22,-0.836069017,0.001951945,0.14241347,0.347440917,0.508193668,12.4,bench,12.4
JasonG7234/NBA-Draft-Model model_db.csv,2012,28.0,Perry Jones,perry jones,PF,Baylor,Big 12,20.77,82.25,234.0,33.0,1013.0,0.539,0.514,0.091,0.28,11.0,19.8,15.4,8.7,1.6,2.1,12.0,23.3,3.7,1.5,5.2,0.75,17.6,10.0,1.7,1.1,0.8,2.2,0.696,0.303,1.3,0.3789144574880404,11.7,143.0,1675.0,1.7,0.048,-4.6,-1.1,82.25,83.25,85.75,107.0,38.5,33.0,234.0,11.31,3.19,-0.362200805,0.003381931,0.25658298,0.375624695,0.364410394,11.7,bench,11.7
JasonG7234/NBA-Draft-Model model_db.csv,2012,29.0,Marquis Teague,marquis teague,PG,Kentucky,SEC,19.33,73.0,180.0,40.0,1303.0,0.491,0.449,0.227,0.338,1.6,7.1,4.5,25.6,1.7,0.8,21.1,20.2,0.8,1.4,2.3,1.75,12.3,3.1,5.9,1.1,0.3,3.3,0.714,0.325,2.5,0.497543074611962,10.0,91.0,909.0,-0.9,-0.045,-8.0,-1.4,73.0,74.0,79.25,96.5,40.5,32.5,180.0,10.65,3.19,-0.050632849,0.030233333,0.319166667,0.29125,0.35935,10.0,bench,10.0
JasonG7234/NBA-Draft-Model model_db.csv,2012,30.0,Festus Ezeli,festus ezeli,C,Vanderbilt,SEC,22.69,81.75,264.0,26.0,603.0,0.567,0.539,0.0,0.842,13.0,19.2,16.1,2.9,1.1,9.0,20.1,25.2,0.4,3.3,3.7,0.14,17.4,10.2,0.5,0.7,3.4,3.8,0.604,,0.0,0.3158238811679379,14.1,170.0,2394.0,5.9,0.119,-1.1,0.6,81.75,83.5,89.75,108.0,33.5,34.0,264.0,12.35,3.29,-1.169515729,0.0,0.057072932,0.364573216,0.578353852,14.1,bench,14.1
JasonG7234/NBA-Draft-Model model_db.csv,2012,31.0,Jeffery Taylor,jeffery taylor,SF,Vanderbilt,SEC,23.11,79.0,212.8,36.0,1157.0,0.58,0.57,0.366,0.369,8.4,13.3,10.9,12.6,2.4,1.4,13.6,26.4,6.2,1.8,8.0,0.78,20.1,6.9,2.1,1.6,0.6,2.7,0.605,0.423,5.4,0.5415697399269416,19.4,132.0,2566.0,1.3,0.024,-3.9,-1.2,,,,,,,,,,-1.235187319,0.0,0.047836661,0.333895451,0.618267888,19.4,rotation,19.4
JasonG7234/NBA-Draft-Model model_db.csv,2012,33.0,Bernard James,bernard james,PF,Florida State,ACC,27.4,80.75,230.0,35.0,979.0,0.602,0.606,0.0,0.448,13.6,21.4,17.6,3.6,1.6,9.5,18.9,20.0,3.6,4.0,7.6,0.22,15.4,11.6,0.7,1.1,3.4,3.0,0.552,,0.0,0.0,8.3,,,,,,,80.75,82.0,87.0,108.5,32.5,30.0,230.0,11.84,3.4,-1.093443904,0.0,0.058821607,0.372845857,0.568332536,8.3,bench,8.3
JasonG7234/NBA-Draft-Model model_db.csv,2012,34.0,Jae Crowder,jae crowder,SF,Marquette,Big East,21.99,76.75,241.0,35.0,1153.0,0.598,0.568,0.406,0.372,7.0,22.6,14.7,13.5,4.3,3.1,7.9,23.4,8.4,5.4,13.8,1.66,21.3,10.2,2.5,3.1,1.2,1.5,0.735,0.345,6.1,0.1582438980898952,25.1,587.0,14450.0,30.2,0.1,0.6,9.4,76.75,78.5,81.25,99.5,34.5,31.0,241.0,11.45,3.37,-0.595557739,0.001250205,0.184527717,0.387793191,0.426428888,25.1,starter,25.1
JasonG7234/NBA-Draft-Model model_db.csv,2012,35.0,Draymond Green,draymond green,PF,Michigan State,Big Ten,22.33,77.75,236.0,37.0,1229.0,0.542,0.504,0.284,0.367,8.2,30.7,19.8,24.2,2.7,3.3,16.8,28.2,6.5,5.6,12.1,1.26,19.6,12.8,4.6,1.8,1.1,3.6,0.723,0.388,4.4,0.7216657464740359,28.7,569.0,16031.0,44.2,0.132,3.4,21.9,77.75,79.5,85.25,105.0,33.0,28.0,236.0,11.01,3.4,-0.556659557,0.002476549,0.169968738,0.421028206,0.406526507,28.7,starter,28.7
JasonG7234/NBA-Draft-Model model_db.csv,2012,36.0,Orlando Johnson,orlando johnson,SG,UC Santa Barbara,Big West,23.31,75.75,224.0,31.0,1067.0,0.56,0.527,0.357,0.397,5.8,13.8,9.9,19.0,2.0,2.4,12.2,30.5,6.5,-0.2,6.3,1.2,22.9,6.7,3.4,1.3,0.9,2.8,0.698,0.427,6.1,0.1606174394775444,10.8,103.0,1112.0,1.4,0.059,-3.8,-0.5,75.75,77.25,83.25,99.0,39.5,32.0,224.0,10.98,3.25,-1.210253966,0.000384054,0.031609322,0.374019444,0.59398718,10.8,bench,10.8
JasonG7234/NBA-Draft-Model model_db.csv,2012,37.0,Quincy Acy,quincy acy,PF,Baylor,Big 12,21.73,78.5,224.0,38.0,1130.0,0.638,0.582,0.018,0.635,10.9,20.0,15.5,6.5,1.8,6.6,16.6,19.0,3.4,3.4,6.9,0.54,16.1,10.0,1.3,1.2,2.5,2.5,0.782,0.6,0.2,0.3222055184300073,16.0,337.0,5392.0,8.7,0.078,-1.8,0.2,78.5,79.75,86.75,106.5,37.0,32.0,224.0,10.48,3.28,-1.083851248,0.00030907,0.071857226,0.357689055,0.570144649,16.0,rotation,16.0
JasonG7234/NBA-Draft-Model model_db.csv,2012,38.0,Quincy Miller,quincy miller,SF,Baylor,Big 12,19.61,80.75,219.0,37.0,903.0,0.541,0.485,0.223,0.369,7.5,17.5,12.5,11.6,1.7,2.9,15.4,23.9,3.4,1.9,5.3,0.8,17.4,8.1,2.3,1.1,1.1,2.9,0.816,0.348,3.1,0.4805786629984543,13.5,69.0,934.0,-0.1,-0.003,-4.0,-0.5,80.75,82.0,85.25,105.0,36.0,30.5,219.0,11.05,3.48,-0.367860307,0.0082,0.232266667,0.3737,0.385833333,13.5,bench,13.5
JasonG7234/NBA-Draft-Model model_db.csv,2012,39.0,Khris Middleton,khris middleton,SF,Texas A&M,Big 12,20.88,78.75,216.0,20.0,575.0,0.486,0.455,0.313,0.211,5.4,17.1,11.0,20.0,2.1,1.0,13.7,29.7,4.3,1.9,6.2,1.05,18.3,6.9,3.1,1.3,0.3,3.0,0.75,0.26,5.4,0.5045728653538235,31.1,496.0,15617.0,36.5,0.1119999999999999,0.5,9.8,78.75,80.25,82.75,103.0,31.0,28.0,216.0,11.45,3.47,-0.693277282,0.005368606,0.149152826,0.362379085,0.483099483,31.1,starter,31.1
JasonG7234/NBA-Draft-Model model_db.csv,2012,40.0,Will Barton,will barton,SG,Memphis,CUSA,21.48,77.0,174.0,35.0,1236.0,0.587,0.55,0.237,0.396,7.6,20.2,14.2,17.4,2.4,2.1,12.3,25.8,6.9,2.8,9.8,1.36,20.4,9.0,3.3,1.6,0.8,2.4,0.749,0.346,3.5,0.6257067138467021,25.2,484.0,11731.0,20.3,0.083,-0.3,4.9,77.0,78.0,81.75,102.5,34.0,30.0,174.0,12.5,3.6,-0.935775884,0.0,0.094512734,0.402634841,0.502852425,25.2,starter,25.2
